word,count,fraction
any,11220,0.00033072876082447674
how,11158,0.0003289012043921133
near,11141,0.00032840010020904594
ret,11118,0.0003277221357260724
1993,11101,0.000327221031543005
black,11096,0.0003270736479597499
james,11033,0.00032521661481073544
white,11022,0.0003248923709275742
get,11002,0.0003243028365945537
lived,10969,0.00032333010494507
children,10965,0.0003232121980784659
end,10959,0.0003230353377785598
red,10892,0.00032106039776294126
company,10820,0.0003189380741640676
william,10819,0.00031890859744741653
park,10789,0.00031802429594788586
famous,10692,0.00031516505443273665
1990,10686,0.0003149881941328305
species,10641,0.0003136617418835345
census,10585,0.0003120110457510772
director,10552,0.00031103831410159345
italian,10543,0.00031077302365173424
church,10452,0.00030809064243649117
california,10424,0.0003072652943702625
much,10394,0.00030638099287073184
sometimes,10310,0.0003039049486720459
created,10293,0.0003034038444889785
began,10278,0.0003029616937392132
air,10252,0.00030219529910628656
means,10193,0.00030045617282387625
line,10152,0.0002992476274411843
major,10146,0.00029907076714127815
r,10137,0.00029880547669141895
1991,10083,0.0002972137339922637
george,10044,0.00029606414204287384
central,10040,0.00029594623517626974
top,10014,0.0002951798405433431
land,9950,0.00029329333067767765
al,9947,0.0002932049005277246
play,9942,0.0002930575169444695
100,9921,0.000292438505894798
army,9836,0.0002899329849794611
kingdom,9833,0.000289844554829508
rock,9821,0.00028949083422969573
good,9801,0.00028890129989667525
go,9782,0.00028834124228030585
sea,9723,0.0002866021159978955
single,9720,0.0002865136858479424
awards,9714,0.0002863368255480363
still,9701,0.00028595362823157297
countries,9678,0.00028527566374859947
popular,9661,0.00028477455956553205
written,9657,0.000284656652698928
press,9598,0.0002829175264165176
married,9570,0.000282092178350289
total,9561,0.00028182688790042977
david,9544,0.0002813257837173624
1989,9530,0.00028091310968424805
india,9504,0.0002801467150513215
include,9494,0.00027985194788481124
college,9473,0.00027923293683513976
union,9472,0.0002792034601184887
built,9451,0.00027858444906881725
members,9432,0.0002780243914524478
third,9409,0.0002773464269694743
america,9398,0.00027702218308631307
san,9392,0.0002768453227864069
role,9366,0.0002760789281534803
law,9318,0.0002746640457542312
largest,9300,0.0002741334648545128
even,9271,0.00027327864007163313
public,9269,0.0002732196866383311
australia,9264,0.00027307230305507595
common,9261,0.0002729838729051229
championship,9253,0.0002727480591719147
style,9245,0.00027251224543870656
republic,9244,0.0002724827687220555
video,9219,0.00027174585080577994
five,9218,0.00027171637408912895
see,9185,0.00027074364243964515
power,9181,0.0002706257355730411
robert,9165,0.0002701541081066247
tv,9157,0.00026991829437341655
right,9090,0.000267943354357798
statistics,9073,0.0002674422501747306
love,9012,0.0002656441704590182
down,9009,0.00026555574030906514
western,9005,0.00026543783344246103
big,9001,0.000265319926575857
son,8985,0.0002648482991094406
prime,8923,0.00026302074267707716
order,8883,0.00026184167401103624
young,8866,0.00026134056982796887
1988,8859,0.0002611342328114117
things,8842,0.00026063312862834433
form,8817,0.00025989621071206874
northern,8791,0.0002591298160791422
division,8787,0.00025901190921253807
paul,8753,0.0002580097008464033
1987,8709,0.0002567127253137583
father,8708,0.00025668324859710726
living,8707,0.0002566537718804562
body,8687,0.0002560642375474358
story,8655,0.00025512098261460303
canadian,8644,0.0002547967387314418
1986,8612,0.00025385348379860904
f,8602,0.00025355871663209885
wrote,8585,0.00025305761244903143
roman,8575,0.0002527628452825212
le,8563,0.0002524091246827089
books,8539,0.0002517016834830844
battle,8515,0.00025099424228345983
cup,8513,0.0002509352888501578
star,8502,0.0002506110449669965
given,8489,0.00025022784765053326
word,8445,0.00024893087211788823
become,8445,0.00024893087211788823
own,8443,0.0002488719186845862
1984,8361,0.00024645482791920233
off,8358,0.00024636639776924927
took,8331,0.0002455705264196716
does,8303,0.000244745178353443
australian,8289,0.00024433250432032865
art,8274,0.00024389035357056331
g,8258,0.00024341872610414696
set,8241,0.00024291762192107957
just,8231,0.00024262285475456935
governor,8221,0.0002423280875880591
1980,8214,0.00024212175057150196
modern,8205,0.00024185646012164276
went,8203,0.0002417975066883407
michael,8196,0.00024159116967178355
short,8162,0.00024058896130564877
www,8127,0.00023955727622286297
together,8122,0.00023940989263960784
charles,8119,0.00023932146248965478
political,8109,0.00023902669532314456
title,8106,0.0002389382651731915
indian,8082,0.00023823082397356692
using,8078,0.00023811291710696284
term,8054,0.0002374054759073383
china,8053,0.00023737599919068726
type,8021,0.00023643274425785453
russian,8019,0.0002363737908245525
site,8009,0.00023607902365804226
european,8003,0.00023590216335813612
dies,8002,0.0002358726866414851
women,8001,0.00023584320992483407
1985,7996,0.00023569582634157897
human,7962,0.00023469361797544418
l,7944,0.00023416303707572578
movies,7922,0.00023351454930940326
held,7921,0.00023348507259275225
canada,7880,0.0002322765272100603
1983,7873,0.00023207019019350314
spanish,7854,0.00023151013257713372
co,7847,0.00023130379556057654
came,7840,0.0002310974585440194
works,7838,0.00023103850511071734
office,7833,0.00023089112152746224
killed,7819,0.00023047844749434792
h,7798,0.00022985943644467644
science,7795,0.00022977100629472338
little,7792,0.0002296825761447703
1979,7788,0.0002295646692781662
election,7780,0.000229328855544958
special,7779,0.000229299378828307
away,7775,0.00022918147196170291
museum,7767,0.00022894565822849472
aged,7765,0.00022888670479519267
again,7746,0.00022832664717882325
